Time	V/V	Vw	Hct	Em	pHi	pHo	MCHC	Density	QNa	QK	QA	QCa	QMg	CNa	CK	CA	CCa2+	CMg2+	CHb	CX	COs	rA	rH	fHb	nHb	MNa	MK	MA	FNaP	FCaP	FKP	FNa	FK	FA	FH	FW	FNaG	FKG	FAG	FHG
       48.9303818994	        0.6235185802	        0.3735185802	        6.2351858015	      -42.2294935400	        6.8715959272	        7.4647568216	       54.5292491392	        1.1443421301	        7.1840846530	       24.8366235182	       13.9580698317	        1.1420070106	        4.0534732944	       19.2335402701	       66.4936761862	       37.3691445979	        0.3306006782	        0.3710679995	       14.1125987021	       89.5473695315	       99.4759122885	        3.9499842794	        3.9188703383	        7.0487310231	       -2.6359592720	      141.2528652838	       13.5236992784	      147.6075336952	       -2.9378588705	       -6.7191772053	        1.9585725803	       -0.1857599620	       -7.5170260008	       -4.4472281733	        2.8529629121	       -0.0262234235	        0.4149090956	       -9.4461542891	      -16.7297080556	        0.0000000000
       51.0855138979	        0.6226641388	        0.3726641388	        6.2266413884	      -42.0178952613	        6.8698216653	        7.4667034932	       54.6040760652	        1.1445402013	        7.1776873846	       24.5915385382	       13.8132152689	        1.1449176435	        4.0571130014	       19.2604724647	       65.9884758837	       37.0661242375	        0.3314561390	        0.3708618545	       14.1449559540	       89.7526830145	      100.0671889340	        3.9823320628	        3.9525905497	        7.0744079557	       -2.6182166526	      141.2401664350	       13.5496458118	      147.6096149959	       -2.9222115321	       -6.7116579465	        1.9481410214	       -0.1710153311	       -6.1853414765	       -3.6528589425	        2.3734501874	       -0.0215541992	        0.4135324829	       -8.1094674628	      -15.3816628966	        0.0000000000
       53.5324437206	        0.6218767385	        0.3718767385	        6.2187673849	      -41.8208904441	        6.8681675242	        7.4685199590	       54.6732139917	        1.1447232135	        7.1710092219	       24.3655806935	       13.6798158928	        1.1476019180	        4.0604495176	       19.2832959947	       65.5205829554	       36.7858875720	        0.3322450449	        0.3706679893	       14.1749060477	       89.9427225791	      100.6166419453	        4.0127215245	        3.9843037008	        7.0982228458	       -2.6016752422	      141.2285520062	       13.5735657590	      147.6115228593	       -2.9074522139	       -6.7046292179	        1.9383014759	       -0.1570839993	       -4.9530090503	       -2.9239793492	        1.9224268452	       -0.0172646239	        0.4122542599	       -6.8722848142	      -14.1338100766	        0.0000000000
       56.3244454596	        0.6211676183	        0.3711676183	        6.2116761829	      -41.6421729834	        6.8666619568	        7.4701746114	       54.7356285149	        1.1448884284	        7.1640134828	       24.1623336861	       13.5597536226	        1.1500206212	        4.0634394234	       19.3012890398	       65.0981726198	       36.5326956192	        0.3329558760	        0.3704901430	       14.2019873765	       90.1145592338	      101.1152597059	        4.0405787217	        4.0134019241	        7.1197964782	       -2.5866195682	      141.2182021573	       13.5950784438	      147.6132325655	       -2.8938364257	       -6.6982157469	        1.9292242838	       -0.1442034238	       -3.8400374025	       -2.2708455233	        1.5089920142	       -0.0134161737	        0.4110981375	       -5.7547131661	      -13.0064426006	        0.0000000000
       59.5158650210	        0.6205481909	        0.3705481909	        6.2054819095	      -41.4855873644	        6.8653344042	        7.4716346828	       54.7902652783	        1.1450330551	        7.1566674864	       23.9854554396	       13.4549352887	        1.1521340523	        4.0660391829	       19.3137293913	       64.7296519737	       36.3108918552	        0.3335769705	        0.3703322141	       14.2257281461	       90.2651993473	      101.5537755503	        4.0653013995	        4.0392457673	        7.1387400706	       -2.5733440425	      141.2092993039	       13.6137952593	      147.6147194773	       -2.8816303635	       -6.6925472296	        1.9210869090	       -0.1326210672	       -2.8669809857	       -1.7038035747	        1.1427155833	       -0.0100711839	        0.4100887100	       -4.7774113634	      -12.0204131401	        0.0000000000
       63.1522159298	        0.6200278967	        0.3700278967	        6.2002789667	      -41.3544933908	        6.8642103552	        7.4728717092	       54.8362423414	        1.1451547591	        7.1489524891	       23.8380143947	       13.3669314535	        1.1539093810	        4.0682138546	       19.3200365528	       64.4222087294	       36.1241181380	        0.3340986868	        0.3701976487	       14.2457308678	       90.3921207702	      101.9242656741	        4.0863548116	        4.0612652395	        7.1547235182	       -2.5621035516	      141.2019933592	       13.6293901306	      147.6159639684	       -2.8710689874	       -6.6877371015	        1.9140459916	       -0.1225556596	       -2.0513232581	       -1.2312997277	        0.8321481947	       -0.0072810026	        0.4092473314	       -3.9579593514	      -11.1934720304	        0.0000000000
       67.2556618834	        0.6196110694	        0.3696110694	        6.1961106943	      -41.2508178404	        6.8633040133	        7.4738696501	       54.8731319976	        1.1452524082	        7.1408764916	       23.7215169470	       13.2964498484	        1.1553313782	        4.0699496976	       19.3199746496	       64.1796713057	       35.9741656787	        0.3345165564	        0.3700885249	       14.2617964272	       90.4940600814	      102.2225079732	        4.1034157636	        4.0791120652	        7.1675758727	       -2.5530401332	      141.1963511741	       13.6417027748	      147.6169585290	       -2.8622932228	       -6.6838508126	        1.9081954818	       -0.1141391273	       -1.4021343050	       -0.8569822761	        0.5825724979	       -0.0050686766	        0.4085859817	       -3.3054940734	      -10.5348566479	        0.0000000000
       71.8115033929	        0.6192940375	        0.3692940375	        6.1929403750	      -41.1741475510	        6.8626113456	        7.4746326057	       54.9012229103	        1.1453267665	        7.1324838117	       23.6350024254	       13.2428492283	        1.1564123319	        4.0712656785	       19.3138342007	       64.0004983159	       35.8599053421	        0.3348341963	        0.3700046733	       14.2740399089	       90.5717475154	      102.4502018443	        4.1165115415	        4.0928069482	        7.1773795294	       -2.5461134560	      141.1923100153	       13.6508347999	      147.6177142194	       -2.8552894921	       -6.6808754237	        1.9035263281	       -0.1073606127	       -0.9150377408	       -0.5770273400	        0.3938195276	       -0.0034128961	        0.4081014273	       -2.8156547268	      -10.0401919519	        0.0000000000
       76.7652022330	        0.6190641354	        0.3690641354	        6.1906413540	      -41.1214735208	        6.8621084110	        7.4751867037	       54.9216115997	        1.1453807366	        7.1238531918	       23.5748609892	       13.2040507404	        1.1571938930	        4.0722152662	       19.3024802695	       63.8774097174	       35.7771169663	        0.3350638423	        0.3699430559	       14.2829316744	       90.6281676140	      102.6157830770	        4.1260522598	        4.1027805937	        7.1845042332	       -2.5410841104	      141.1896622952	       13.6571683945	      147.6182543086	       -2.8498733047	       -6.6787125865	        1.8999155365	       -0.1020509062	       -0.5709101701	       -0.3781468809	        0.2611546728	       -0.0031837584	        0.4077736570	       -2.4692755024	       -9.6901722952	        0.0000000000
       81.3560744382	        0.6189133672	        0.3689133672	        6.1891336723	      -41.0908640372	        6.8617946894	        7.4755323498	       54.9349905821	        1.1454161515	        7.1161925894	       23.5396932903	       13.1799081006	        1.1576794739	        4.0728038839	       19.2896035262	       63.8081874532	       35.7262958495	        0.3352063640	        0.3698976450	       14.2887688484	       90.6652056952	      102.7245827115	        4.1319274889	        4.1090143736	        7.1891836030	       -2.5379468938	      141.1881482553	       13.6608470968	      147.6184638976	       -2.8462008062	       -6.6773825033	        1.8974672041	       -0.0983878326	       -0.3611605541	       -0.2249687112	        0.2155566077	       -0.0243847709	        0.4075885919	       -2.2579057316	       -9.4764331261	        0.0000000000
       85.8737453869	        0.6188143500	        0.3688143500	        6.1881434996	      -41.0727019738	        6.8615798498	        7.4757690282	       54.9437807996	        1.1454394198	        7.1088952208	       23.5176410676	       13.1633522119	        1.1580114447	        4.0732063244	       19.2749962726	       63.7655261244	       35.6909979594	        0.3353038785	        0.3698700973	       14.2926050193	       90.6895469958	      102.7961288923	        4.1360199423	        4.1132885667	        7.1922598262	       -2.5357984981	      141.1874057079	       13.6631470301	      147.6186793206	       -2.8434240419	       -6.6764598179	        1.8956160279	       -0.0955744784	       -0.2271986311	       -0.1433999873	        0.1677803059	       -0.0269749377	        0.4074831333	       -2.1226224573	       -9.3394070174	        0.0000000000
       90.3879860268	        0.6187437850	        0.3687437850	        6.1874378496	      -41.0620857830	        6.8614267401	        7.4759376671	       54.9500468957	        1.1454560065	        7.1017939260	       23.5038090570	       13.1515342212	        1.1582475479	        4.0734924249	       19.2594267772	       63.7402175050	       35.6657786723	        0.3353732292	        0.3698503522	       14.2953401371	       90.7069018867	      102.8471610189	        4.1389488881	        4.1163370409	        7.1944535794	       -2.5342674006	      141.1870877179	       13.6645767826	      147.6188349787	       -2.8412014935	       -6.6758016172	        1.8941343290	       -0.0932830311	       -0.1387316213	       -0.0893532833	        0.1359874734	       -0.0286727306	        0.4074263501	       -2.0330246542	       -9.2484669338	        0.0000000000
       94.9000164310	        0.6186920820	        0.3686920820	        6.1869208195	      -41.0564428257	        6.8613146167	        7.4760611027	       54.9546389745	        1.1454681620	        7.0948542286	       23.4953978015	       13.1428568698	        1.1584201030	        4.0737014780	       19.2433051208	       63.7263422561	       35.6472447151	        0.3354239112	        0.3698357957	       14.2973448238	       90.7196220401	      102.8845758074	        4.1411040945	        4.1185703247	        7.1960617216	       -2.5331461674	      141.1870476661	       13.6654328590	      147.6189510475	       -2.8393507035	       -6.6753191195	        1.8929004690	       -0.0913425837	       -0.0803306864	       -0.0534311055	        0.1148350320	       -0.0297943035	        0.4074015832	       -1.9736226310	       -9.1879902404	        0.0000000000
